team,season,week,game_id,pregame_prior8,pregame_percentile,pregame_prior4,pregame_prior16,pregame_season_to_date,pregame_ewma,prior4_at_game,next4_from_game,prior8_at_game,next8_from_game
det,2023,1,2023_01_DET_KC,0.176470588235,0.890625,0.195488721805,0.149842271293,,0.169213028773,,0.144385026738,,0.137026239067
det,2023,2,2023_02_SEA_DET,0.16875,0.828125,0.164285714286,0.144674085851,,0.163811481824,,0.139037433155,,0.132352941176
det,2023,3,2023_03_ATL_DET,0.149206349206,0.484375,0.147239263804,0.13470681458,,0.135307490728,,0.160220994475,,0.147692307692
det,2023,4,2023_04_DET_GB,0.157407407407,0.578125,0.129943502825,0.139751552795,,0.141833146347,,0.129411764706,,0.141479099678
det,2023,5,2023_05_CAR_DET,0.165625,0.640625,0.144385026738,0.152798789713,0.144385026738,0.162415763026,0.144385026738,0.128205128205,,0.133779264214
det,2023,6,2023_06_DET_TB,0.149847094801,0.421875,0.139037433155,0.148967551622,0.140425531915,0.155156592117,0.139037433155,0.124183006536,,0.142372881356
det,2023,7,2023_07_DET_BAL,0.154069767442,0.484375,0.160220994475,0.15191740413,0.13357400722,0.146374157854,0.160220994475,0.131944444444,,0.159169550173
det,2023,8,2023_08_LV_DET,0.129682997118,0.265625,0.129411764706,0.149096385542,0.12101910828,0.129171564524,0.129411764706,0.156028368794,,0.189830508475
det,2023,10,2023_10_DET_LAC,0.137026239067,0.328125,0.128205128205,0.156156156156,0.137026239067,0.151332828007,0.128205128205,0.13986013986,0.137026239067,0.174757281553
det,2023,11,2023_11_CHI_DET,0.132352941176,0.390625,0.124183006536,0.15,0.134020618557,0.143195566502,0.124183006536,0.161971830986,0.132352941176,0.203174603175
det,2023,12,2023_12_GB_DET,0.147692307692,0.484375,0.131944444444,0.1484375,0.133016627078,0.139950540768,0.131944444444,0.186206896552,0.147692307692,
det,2023,13,2023_13_DET_NO,0.141479099678,0.484375,0.156028368794,0.149606299213,0.131868131868,0.137001023922,0.156028368794,0.220779220779,0.141479099678,
det,2023,14,2023_14_DET_CHI,0.133779264214,0.421875,0.13986013986,0.150242326333,0.137860082305,0.148880082204,0.13986013986,0.204819277108,0.133779264214,
det,2023,15,2023_15_DEN_DET,0.142372881356,0.578125,0.161971830986,0.146302250804,0.141509433962,0.154239476349,0.161971830986,0.236994219653,0.142372881356,
det,2023,16,2023_16_DET_MIN,0.159169550173,0.765625,0.186206896552,0.156398104265,0.146643109541,0.166261219185,0.186206896552,,0.159169550173,
det,2023,17,2023_17_DET_DAL,0.189830508475,0.953125,0.220779220779,0.157320872274,0.154351395731,0.182168731693,0.220779220779,,0.189830508475,
det,2023,18,2023_18_MIN_DET,0.174757281553,0.828125,0.204819277108,0.15490797546,0.15490797546,0.178334578884,0.204819277108,,0.174757281553,
det,2024,1,2024_01_LA_DET,0.203174603175,0.953125,0.236994219653,0.16641221374,,0.202904918092,,0.153846153846,,0.140583554377
det,2024,2,2024_02_TB_DET,0.214925373134,0.984375,0.236842105263,0.181818181818,,0.209921594322,,0.148717948718,,0.132231404959
det,2024,3,2024_03_DET_ARI,0.22188449848,0.984375,0.222857142857,0.1828125,,0.206802010004,,0.139423076923,,0.125340599455
det,2024,4,2024_04_SEA_DET,0.205882352941,0.984375,0.206896551724,0.172143974961,,0.18680860318,,0.140845070423,,0.133333333333
det,2024,6,2024_06_DET_DAL,0.192934782609,0.984375,0.153846153846,0.170437405732,0.153846153846,0.171106913965,0.153846153846,0.126373626374,,0.143274853801
det,2024,7,2024_07_DET_MIN,0.192207792208,0.984375,0.148717948718,0.178041543027,0.165322580645,0.178749267367,0.148717948718,0.113095238095,,0.142405063291
det,2024,8,2024_08_TEN_DET,0.177545691906,0.828125,0.139423076923,0.182890855457,0.159169550173,0.171507203196,0.139423076923,0.106918238994,,0.137380191693
det,2024,9,2024_09_DET_GB,0.170542635659,0.765625,0.140845070423,0.172413793103,0.151785714286,0.159454918747,0.140845070423,0.122448979592,,0.136942675159
det,2024,10,2024_10_DET_HOU,0.140583554377,0.421875,0.126373626374,0.169075144509,0.140583554377,0.143110109995,0.126373626374,0.1625,0.140583554377,0.146875
