team,season,week,game_id,pregame_prior8,pregame_percentile,pregame_prior4,pregame_prior16,pregame_season_to_date,pregame_ewma,prior4_at_game,next4_from_game,prior8_at_game,next8_from_game
gb,2025,15,2025_15_GB_DEN,0.136531365314,0.484375,0.136752136752,0.138939670932,0.128888888889,0.130448530665,0.136752136752,0.218045112782,0.136531365314,
gb,2025,16,2025_16_GB_CHI,0.17667844523,0.734375,0.171641791045,0.155752212389,0.146586345382,0.172298707585,0.171641791045,,0.17667844523,
gb,2025,17,2025_17_BAL_GB,0.179211469534,0.828125,0.161971830986,0.151245551601,0.146892655367,0.168451649494,0.161971830986,,0.179211469534,
gb,2025,18,2025_18_GB_MIN,0.174545454545,0.765625,0.176056338028,0.145132743363,0.145132743363,0.159549937565,0.176056338028,,0.174545454545,
hou,2022,1,2022_01_IND_HOU,,,,,,,,0.146341463415,,0.16
hou,2022,2,2022_02_HOU_DEN,,,,,,,,0.163265306122,,0.182119205298
hou,2022,3,2022_03_HOU_CHI,,,,,,,,0.184931506849,,0.1926910299
hou,2022,4,2022_04_LAC_HOU,,,,,,,,0.202702702703,,0.198717948718
hou,2022,5,2022_05_HOU_JAX,0.146341463415,0.671875,0.146341463415,,0.146341463415,0.153719560427,0.146341463415,0.176470588235,,0.174193548387
hou,2022,7,2022_07_HOU_LV,0.152631578947,0.671875,0.163265306122,,0.152631578947,0.161208193831,0.163265306122,0.2,,0.159744408946
hou,2022,8,2022_08_TEN_HOU,0.163793103448,0.765625,0.184931506849,,0.163793103448,0.17562217294,0.184931506849,0.2,,0.149350649351
hou,2022,9,2022_09_PHI_HOU,0.163568773234,0.734375,0.202702702703,,0.163568773234,0.172640951136,0.202702702703,0.19512195122,,0.149350649351
hou,2022,10,2022_10_HOU_NYG,0.16,0.703125,0.176470588235,0.16,0.16,0.164757126016,0.176470588235,0.172413793103,0.16,0.164634146341
hou,2022,11,2022_11_WAS_HOU,0.182119205298,0.828125,0.2,0.173913043478,0.173913043478,0.188996715558,0.2,0.120253164557,0.182119205298,0.147692307692
hou,2022,12,2022_12_HOU_MIA,0.1926910299,0.859375,0.2,0.178294573643,0.178294573643,0.194278602411,0.2,0.0980392156863,0.1926910299,
hou,2022,13,2022_13_CLE_HOU,0.198717948718,0.921875,0.19512195122,0.175519630485,0.175519630485,0.185274194092,0.19512195122,0.0972222222222,0.198717948718,
hou,2022,14,2022_14_HOU_DAL,0.174193548387,0.703125,0.172413793103,0.164556962025,0.164556962025,0.160051556678,0.172413793103,0.155844155844,0.174193548387,
hou,2022,15,2022_15_KC_HOU,0.159744408946,0.640625,0.120253164557,0.157057654076,0.157057654076,0.14315937921,0.120253164557,0.173652694611,0.159744408946,
hou,2022,16,2022_16_HOU_TEN,0.149350649351,0.640625,0.0980392156863,0.155555555556,0.155555555556,0.141799178655,0.0980392156863,,0.149350649351,
hou,2022,17,2022_17_JAX_HOU,0.149350649351,0.640625,0.0972222222222,0.155979202773,0.155979202773,0.145215380682,0.0972222222222,,0.149350649351,
hou,2022,18,2022_18_HOU_IND,0.164634146341,0.671875,0.155844155844,0.162420382166,0.162420382166,0.164643966247,0.155844155844,,0.164634146341,
hou,2023,1,2023_01_HOU_BAL,0.147692307692,0.515625,0.173652694611,0.164274322169,,0.161347418967,,0.165714285714,,0.133956386293
hou,2023,2,2023_02_IND_HOU,0.144117647059,0.484375,0.181818181818,0.166926677067,,0.164732804056,,0.136363636364,,0.12091503268
hou,2023,3,2023_03_HOU_JAX,0.146551724138,0.578125,0.18137254902,0.171212121212,,0.165775687677,,0.112781954887,,0.112244897959
hou,2023,4,2023_04_PIT_HOU,0.156804733728,0.609375,0.157608695652,0.16512345679,,0.160541159706,,0.107692307692,,0.116129032258
hou,2023,5,2023_05_HOU_ATL,0.169590643275,0.765625,0.165714285714,0.164885496183,0.165714285714,0.163216129356,0.165714285714,0.0958904109589,,0.114649681529
hou,2023,6,2023_06_NO_HOU,0.161290322581,0.671875,0.136363636364,0.15562403698,0.14691943128,0.146358939719,0.136363636364,0.105263157895,,0.126984126984
hou,2023,8,2023_08_HOU_CAR,0.154302670623,0.609375,0.112781954887,0.151937984496,0.139344262295,0.138269259732,0.112781954887,0.111801242236,,0.131901840491
hou,2023,9,2023_09_TB_HOU,0.136942675159,0.453125,0.107692307692,0.151090342679,0.136029411765,0.134390261259,0.107692307692,0.122222222222,,0.128851540616
hou,2023,10,2023_10_HOU_CIN,0.133956386293,0.421875,0.0958904109589,0.140866873065,0.133956386293,0.130251084967,0.0958904109589,0.130952380952,0.133956386293,0.122807017544
hou,2023,11,2023_11_ARI_HOU,0.12091503268,0.234375,0.105263157895,0.133126934985,0.129476584022,0.123018607098,0.105263157895,0.147239263804,0.12091503268,0.126888217523
hou,2023,12,2023_12_JAX_HOU,0.112244897959,0.171875,0.111801242236,0.130841121495,0.128395061728,0.121955594326,0.111801242236,0.151515151515,0.112244897959,
