dt,team,player_name,espn_id,gsis_id,pos_grp_id,pos_grp,pos_id,pos_name,pos_abb,pos_slot,pos_rank
2026-03-14T07:32:09Z,LV,Connor Heyward,4241961,00-0037304,21,3WR 1TE,10,Fullback,FB,12,1
2026-03-14T07:32:09Z,LV,Jalen Nailor,4382466,00-0037291,21,3WR 1TE,1,Wide Receiver,WR,2,2
2026-03-14T07:32:09Z,LV,Charles Grant,4694505,00-0040151,21,3WR 1TE,2,Left Tackle,LT,3,2
2026-03-14T07:32:09Z,LV,Atonio Mafi,4367202,00-0038586,21,3WR 1TE,3,Left Guard,LG,4,2
2026-03-14T07:32:09Z,LV,Will Putnam,4426393,00-0039544,21,3WR 1TE,4,Center,C,5,2
2026-03-14T07:32:09Z,LV,Caleb Rogers,4433889,00-0040150,21,3WR 1TE,5,Right Guard,RG,6,2
2026-03-14T07:32:09Z,LV,Dalton Wagner,4242177,00-0038923,21,3WR 1TE,6,Right Tackle,RT,7,2
2026-03-14T07:32:09Z,LV,Michael Mayer,4429086,00-0039066,21,3WR 1TE,7,Tight End,TE,10,2
2026-03-14T07:32:09Z,LV,Dylan Laube,4366963,00-0039407,21,3WR 1TE,9,Running Back,RB,11,2
2026-03-14T07:32:09Z,LV,Jack Bech,4603186,00-0040729,21,3WR 1TE,1,Wide Receiver,WR,8,3
2026-03-14T07:32:09Z,LV,Joshua Miles,3120434,00-0035317,21,3WR 1TE,2,Left Tackle,LT,3,3
2026-03-14T07:32:09Z,LV,McClendon Curtis,4247276,00-0038914,21,3WR 1TE,3,Left Guard,LG,4,3
2026-03-14T07:32:09Z,LV,Layden Robinson,4428368,00-0039887,21,3WR 1TE,5,Right Guard,RG,6,3
2026-03-14T07:32:09Z,LV,Carter Runyon,5155825,00-0040488,21,3WR 1TE,7,Tight End,TE,10,3
2026-03-14T07:32:09Z,LV,Chris Collier,4698191,00-0039244,21,3WR 1TE,9,Running Back,RB,11,3
2026-03-14T07:32:09Z,LV,Dont'e Thornton Jr.,4432775,00-0040581,21,3WR 1TE,1,Wide Receiver,WR,1,4
2026-03-14T07:32:09Z,LV,Laki Tasi,5278710,00-0040762,21,3WR 1TE,5,Right Guard,RG,6,4
2026-03-14T07:32:09Z,LV,Albert Okwuegbunam Jr.,4035115,00-0036423,21,3WR 1TE,7,Tight End,TE,10,4
2026-03-14T07:32:09Z,LV,Dareke Young,4401805,00-0037093,21,3WR 1TE,1,Wide Receiver,WR,2,5
2026-03-14T07:32:09Z,LV,Shedrick Jackson,4361332,00-0038891,21,3WR 1TE,1,Wide Receiver,WR,8,6
2026-03-14T07:32:09Z,LV,Phillip Dorsett II,2579604,00-0032208,21,3WR 1TE,1,Wide Receiver,WR,1,7
2026-03-14T07:32:09Z,LV,Justin Shorter,4361426,00-0038590,21,3WR 1TE,1,Wide Receiver,WR,2,8
2026-03-14T07:32:09Z,LV,Brenden Rice,4686781,00-0039415,21,3WR 1TE,1,Wide Receiver,WR,8,9
2026-03-14T07:32:09Z,MIA,Chop Robinson,4431586,00-0039911,16,Base 4-3 D,11,Left Defensive End,LDE,1,1
2026-03-14T07:32:09Z,MIA,Zach Sieler,3057956,00-0034285,16,Base 4-3 D,24,Left Defensive Tackle,LDT,2,1
2026-03-14T07:32:09Z,MIA,Jordan Phillips,2577466,00-0031557,16,Base 4-3 D,25,Right Defensive Tackle,RDT,3,1
2026-03-14T07:32:09Z,MIA,Cameron Goode,4035857,00-0037315,16,Base 4-3 D,13,Right Defensive End,RDE,4,1
2026-03-14T07:32:09Z,MIA,Jordyn Brooks,4043130,00-0036409,16,Base 4-3 D,26,Weakside Linebacker,WLB,5,1
2026-03-14T07:32:09Z,MIA,Tyrel Dodson,4035232,00-0035352,16,Base 4-3 D,27,Middle Linebacker,MLB,6,1
2026-03-14T07:32:09Z,MIA,Joshua Uche,4046528,00-0036159,16,Base 4-3 D,28,Strongside Linebacker,SLB,7,1
2026-03-14T07:32:09Z,MIA,JuJu Brents,4360488,00-0039156,16,Base 4-3 D,18,Left Cornerback,LCB,8,1
2026-03-14T07:32:09Z,MIA,Dante Trader Jr.,4431664,00-0040182,16,Base 4-3 D,20,Strong Safety,SS,9,1
2026-03-14T07:32:09Z,MIA,Zayne Anderson,3932335,00-0036677,16,Base 4-3 D,21,Free Safety,FS,10,1
2026-03-14T07:32:09Z,MIA,Jason Marshall Jr.,4432730,00-0040178,16,Base 4-3 D,19,Right Cornerback,RCB,11,1
2026-03-14T07:32:09Z,MIA,Lonnie Johnson Jr.,4240780,00-0035244,16,Base 4-3 D,34,Nickel Back,NB,12,1
2026-03-14T07:32:09Z,MIA,Derrick McLendon,4430153,00-0039497,16,Base 4-3 D,11,Left Defensive End,LDE,1,2
2026-03-14T07:32:09Z,MIA,Kenneth Grant,4894654,00-0040127,16,Base 4-3 D,24,Left Defensive Tackle,LDT,2,2
2026-03-14T07:32:09Z,MIA,Zeek Biggers,4683276,00-0040248,16,Base 4-3 D,25,Right Defensive Tackle,RDT,3,2
2026-03-14T07:32:09Z,MIA,Seth Coleman,4429436,00-0040054,16,Base 4-3 D,13,Right Defensive End,RDE,4,2
2026-03-14T07:32:09Z,MIA,Willie Gay Jr.,4259804,00-0036362,16,Base 4-3 D,26,Weakside Linebacker,WLB,5,2
2026-03-14T07:32:09Z,MIA,Jackson Woodard,4685637,00-0040066,16,Base 4-3 D,27,Middle Linebacker,MLB,6,2
2026-03-14T07:32:09Z,MIA,David Ojabo,4426507,00-0038142,16,Base 4-3 D,28,Strongside Linebacker,SLB,7,2
2026-03-14T07:32:09Z,MIA,Darrell Baker Jr.,4036660,00-0037549,16,Base 4-3 D,18,Left Cornerback,LCB,8,2
2026-03-14T07:32:09Z,MIA,Jordan Colbert,4367504,00-0039480,16,Base 4-3 D,20,Strong Safety,SS,9,2
2026-03-14T07:32:09Z,MIA,Alex Austin,4426599,00-0038646,16,Base 4-3 D,19,Right Cornerback,RCB,11,2
2026-03-14T07:32:09Z,MIA,Ethan Robinson,4876614,00-0040308,16,Base 4-3 D,34,Nickel Back,NB,12,2
2026-03-14T07:32:09Z,MIA,Robert Beal Jr.,4259558,00-0038603,16,Base 4-3 D,11,Left Defensive End,LDE,1,3
2026-03-14T07:32:09Z,MIA,Keith Cooper Jr.,4712462,00-0040655,16,Base 4-3 D,24,Left Defensive Tackle,LDT,2,3
2026-03-14T07:32:09Z,MIA,Matthew Butler,4242457,00-0037280,16,Base 4-3 D,25,Right Defensive Tackle,RDT,3,3
2026-03-14T07:32:09Z,MIA,K.C. Ossai,4687188,00-0040413,16,Base 4-3 D,27,Middle Linebacker,MLB,6,3
2026-03-14T07:32:09Z,MIA,Ethan Bonner,4360746,00-0038684,16,Base 4-3 D,18,Left Cornerback,LCB,8,3
2026-03-14T07:32:09Z,MIA,Isaiah Johnson,4367699,00-0039483,16,Base 4-3 D,20,Strong Safety,SS,9,3
2026-03-14T07:32:09Z,MIA,Marco Wilson,4240595,00-0036884,16,Base 4-3 D,19,Right Cornerback,RCB,11,3
2026-03-14T07:32:09Z,MIA,Jason Maitre,4360213,00-0039805,16,Base 4-3 D,34,Nickel Back,NB,12,3
2026-03-14T07:32:09Z,MIA,Alex Huntley,4430877,00-0040304,16,Base 4-3 D,25,Right Defensive Tackle,RDT,3,4
2026-03-14T07:32:09Z,MIA,Storm Duck,4427103,00-0039481,16,Base 4-3 D,18,Left Cornerback,LCB,8,4
2026-03-14T07:32:09Z,MIA,Omar Brown,4426794,00-0039566,16,Base 4-3 D,20,Strong Safety,SS,9,4
2026-03-14T07:32:09Z,MIA,A.J. Green III,4038437,00-0036114,16,Base 4-3 D,19,Right Cornerback,RCB,11,4
2026-03-14T07:32:09Z,MIA,Miles Battle,4372413,00-0039312,16,Base 4-3 D,18,Left Cornerback,LCB,8,5
2026-03-14T07:32:09Z,MIA,Riley Patterson,4243371,00-0036816,18,Special Teams,22,Place kicker,PK,1,1
2026-03-14T07:32:09Z,MIA,Seth Vernon,4571044,00-0037610,18,Special Teams,23,Punter,P,2,1
2026-03-14T07:32:09Z,MIA,Malik Washington,4569603,00-0039880,18,Special Teams,76,Punt Returner,PR,4,1
2026-03-14T07:32:09Z,MIA,Malik Washington,4569603,00-0039880,18,Special Teams,77,Kick Returner,KR,5,1
2026-03-14T07:32:09Z,MIA,Tucker Addington,4034729,00-0037686,18,Special Teams,39,Long Snapper,LS,6,1
2026-03-14T07:32:09Z,MIA,Zane Gonzalez,3043234,00-0033862,18,Special Teams,22,Place kicker,PK,1,2
2026-03-14T07:32:09Z,MIA,Ollie Gordon II,4711533,00-0040198,18,Special Teams,77,Kick Returner,KR,5,2
2026-03-14T07:32:09Z,MIA,Jaylen Waddle,4372016,00-0036613,21,3WR 1TE,1,Wide Receiver,WR,1,1
2026-03-14T07:32:09Z,MIA,Patrick Paul,4567493,00-0039899,21,3WR 1TE,2,Left Tackle,LT,3,1
2026-03-14T07:32:09Z,MIA,Jonah Savaiinaea,4819257,00-0040742,21,3WR 1TE,3,Left Guard,LG,4,1
2026-03-14T07:32:09Z,MIA,Aaron Brewer,4040537,00-0036171,21,3WR 1TE,4,Center,C,5,1
2026-03-14T07:32:09Z,MIA,Jamaree Salyer,4379412,00-0037295,21,3WR 1TE,5,Right Guard,RG,6,1
2026-03-14T07:32:09Z,MIA,Austin Jackson,4271632,00-0036248,21,3WR 1TE,6,Right Tackle,RT,7,1
2026-03-14T07:32:09Z,MIA,Malik Willis,4242512,00-0038128,21,3WR 1TE,8,Quarterback,QB,9,1
2026-03-14T07:32:09Z,MIA,Greg Dulcich,4367209,00-0037252,21,3WR 1TE,7,Tight End,TE,10,1
2026-03-14T07:32:09Z,MIA,De'Von Achane,4429160,00-0039040,21,3WR 1TE,9,Running Back,RB,11,1
2026-03-14T07:32:09Z,MIA,Malik Washington,4569603,00-0039880,21,3WR 1TE,1,Wide Receiver,WR,2,2
2026-03-14T07:32:09Z,MIA,Braeden Daniels,4361003,00-0039010,21,3WR 1TE,2,Left Tackle,LT,3,2
2026-03-14T07:32:09Z,MIA,Josh Priebe,4432503,00-0040307,21,3WR 1TE,3,Left Guard,LG,4,2
2026-03-14T07:32:09Z,MIA,Andrew Meyer,4362064,00-0039485,21,3WR 1TE,4,Center,C,5,2
2026-03-14T07:32:09Z,MIA,Kion Smith,4058521,00-0036839,21,3WR 1TE,5,Right Guard,RG,6,2
2026-03-14T07:32:09Z,MIA,Carter Warren,4240723,00-0039004,21,3WR 1TE,6,Right Tackle,RT,7,2
2026-03-14T07:32:09Z,MIA,Quinn Ewers,4889929,00-0040234,21,3WR 1TE,8,Quarterback,QB,9,2
2026-03-14T07:32:09Z,MIA,Ben Sims,4373030,00-0038809,21,3WR 1TE,7,Tight End,TE,10,2
2026-03-14T07:32:09Z,MIA,Jaylen Wright,4682745,00-0039874,21,3WR 1TE,9,Running Back,RB,11,2
2026-03-14T07:32:09Z,MIA,Jalen Tolbert,4249417,00-0037666,21,3WR 1TE,1,Wide Receiver,WR,8,3
2026-03-14T07:32:09Z,MIA,Cam Miller,4693331,00-0040222,21,3WR 1TE,8,Quarterback,QB,9,3
2026-03-14T07:32:09Z,MIA,Jalin Conyers,4431044,00-0040301,21,3WR 1TE,7,Tight End,TE,10,3
2026-03-14T07:32:09Z,MIA,Ollie Gordon II,4711533,00-0040198,21,3WR 1TE,9,Running Back,RB,11,3
2026-03-14T07:32:09Z,MIA,Tutu Atwell,4360797,00-0036849,21,3WR 1TE,1,Wide Receiver,WR,1,4
2026-03-14T07:32:09Z,MIA,Cole Turner,4361438,00-0037078,21,3WR 1TE,7,Tight End,TE,10,4
2026-03-14T07:32:09Z,MIA,Donovan Edwards,4431536,00-0040400,21,3WR 1TE,9,Running Back,RB,11,4
2026-03-14T07:32:09Z,MIA,Theo Wease Jr.,4426535,00-0040311,21,3WR 1TE,1,Wide Receiver,WR,2,5
2026-03-14T07:32:09Z,MIA,Zack Kuntz,4361417,00-0038406,21,3WR 1TE,7,Tight End,TE,10,5
2026-03-14T07:32:09Z,MIA,Tahj Washington,4567506,00-0039884,21,3WR 1TE,1,Wide Receiver,WR,8,6
2026-03-14T07:32:09Z,MIA,Terrace Marshall Jr.,4362630,00-0036955,21,3WR 1TE,1,Wide Receiver,WR,1,7
2026-03-14T07:32:09Z,MIA,AJ Henning,4429053,00-0040302,21,3WR 1TE,1,Wide Receiver,WR,2,8
2026-03-14T07:32:09Z,MIN,Levi Drake Rodriguez,5093973,00-0039421,15,Base 3-4 D,11,Left Defensive End,LDE,1,1
2026-03-14T07:32:09Z,MIN,Jalen Redmond,4360277,00-0038778,15,Base 3-4 D,12,Nose Tackle,NT,2,1
2026-03-14T07:32:09Z,MIN,Tyrion Ingram-Dawkins,4629149,00-0040173,15,Base 3-4 D,13,Right Defensive End,RDE,3,1
2026-03-14T07:32:09Z,MIN,Jonathan Greenard,3916409,00-0036224,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,1
2026-03-14T07:32:09Z,MIN,Blake Cashman,3728281,00-0035276,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,1
2026-03-14T07:32:09Z,MIN,Eric Wilson,3056916,00-0033336,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,1
2026-03-14T07:32:09Z,MIN,Andrew Van Ginkel,3133487,00-0035272,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,1
2026-03-14T07:32:09Z,MIN,Isaiah Rodgers,4044540,00-0036222,15,Base 3-4 D,18,Left Cornerback,LCB,8,1
2026-03-14T07:32:09Z,MIN,Joshua Metellus,4046537,00-0036348,15,Base 3-4 D,20,Strong Safety,SS,9,1
2026-03-14T07:32:09Z,MIN,Jay Ward,4568007,00-0038578,15,Base 3-4 D,21,Free Safety,FS,10,1
2026-03-14T07:32:09Z,MIN,Byron Murphy Jr.,4038999,00-0035236,15,Base 3-4 D,19,Right Cornerback,RCB,11,1
2026-03-14T07:32:09Z,MIN,Theo Jackson,4242436,00-0037301,15,Base 3-4 D,34,Nickel Back,NB,12,1
2026-03-14T07:32:09Z,MIN,Taki Taimani,4361114,00-0039720,15,Base 3-4 D,12,Nose Tackle,NT,2,2
2026-03-14T07:32:09Z,MIN,Elijah Williams,4696782,00-0040624,15,Base 3-4 D,13,Right Defensive End,RDE,3,2
2026-03-14T07:32:09Z,MIN,Dallas Turner,4565190,00-0039924,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,2
2026-03-14T07:32:09Z,MIN,Bo Richter,4875564,00-0039718,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,2
2026-03-14T07:32:09Z,MIN,Ivan Pace Jr.,4430280,00-0038807,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,2
2026-03-14T07:32:09Z,MIN,Tyler Batty,4608794,00-0040492,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,2
2026-03-14T07:32:09Z,MIN,James Pierre,4259252,00-0035795,15,Base 3-4 D,18,Left Cornerback,LCB,8,2
2026-03-14T07:32:09Z,MIN,Kahlef Hailassie,4373814,00-0038523,15,Base 3-4 D,20,Strong Safety,SS,9,2
2026-03-14T07:32:09Z,MIN,Zemaiah Vaughn,4695609,00-0040507,15,Base 3-4 D,19,Right Cornerback,RCB,11,2
2026-03-14T07:32:09Z,MIN,Tavierre Thomas,4334405,00-0034488,15,Base 3-4 D,34,Nickel Back,NB,12,2
2026-03-14T07:32:09Z,MIN,Chaz Chambliss,4431520,00-0040496,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,3
2026-03-14T07:32:09Z,MIN,Josh Ross,4258198,00-0037184,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,3
2026-03-14T07:32:09Z,MIN,Dwight McGlothern,4429128,00-0039714,15,Base 3-4 D,18,Left Cornerback,LCB,8,3
2026-03-14T07:32:09Z,MIN,Zemaiah Vaughn,4695609,00-0040507,15,Base 3-4 D,18,Left Cornerback,LCB,8,4
2026-03-14T07:32:09Z,MIN,Will Reichard,4567104,00-0039404,18,Special Teams,22,Place kicker,PK,1,1
2026-03-14T07:32:09Z,MIN,Myles Price,4430656,00-0040506,18,Special Teams,76,Punt Returner,PR,4,1
2026-03-14T07:32:09Z,MIN,Myles Price,4430656,00-0040506,18,Special Teams,77,Kick Returner,KR,5,1
2026-03-14T07:32:09Z,MIN,Andrew DePaola,15726,00-0029714,18,Special Teams,39,Long Snapper,LS,6,1
2026-03-14T07:32:09Z,MIN,Jeshaun Jones,4360637,00-0039710,18,Special Teams,76,Punt Returner,PR,4,2
2026-03-14T07:32:09Z,MIN,Tai Felton,4565185,00-0040154,18,Special Teams,77,Kick Returner,KR,5,2
2026-03-14T07:32:09Z,MIN,Justin Jefferson,4262921,00-0036322,21,3WR 1TE,1,Wide Receiver,WR,1,1
2026-03-14T07:32:09Z,MIN,Christian Darrisaw,4361985,00-0036616,21,3WR 1TE,2,Left Tackle,LT,3,1
2026-03-14T07:32:09Z,MIN,Donovan Jackson,4431553,00-0040661,21,3WR 1TE,3,Left Guard,LG,4,1
2026-03-14T07:32:09Z,MIN,Michael Jurgens,4362010,00-0039419,21,3WR 1TE,4,Center,C,5,1
2026-03-14T07:32:09Z,MIN,Will Fries,4045176,00-0036483,21,3WR 1TE,5,Right Guard,RG,6,1
2026-03-14T07:32:09Z,MIN,Brian O'Neill,3123954,00-0034158,21,3WR 1TE,6,Right Tackle,RT,7,1
2026-03-14T07:32:09Z,MIN,Kyler Murray,3917315,00-0035228,21,3WR 1TE,8,Quarterback,QB,9,1
2026-03-14T07:32:09Z,MIN,T.J. Hockenson,4036133,00-0035229,21,3WR 1TE,7,Tight End,TE,10,1
2026-03-14T07:32:09Z,MIN,Aaron Jones Sr.,3042519,00-0033293,21,3WR 1TE,9,Running Back,RB,11,1
2026-03-14T07:32:09Z,MIN,Jordan Addison,4429205,00-0038994,21,3WR 1TE,1,Wide Receiver,WR,2,2
2026-03-14T07:32:09Z,MIN,Joe Huber,4690210,00-0040500,21,3WR 1TE,3,Left Guard,LG,4,2
2026-03-14T07:32:09Z,MIN,Vershon Lee,4430218,00-0040712,21,3WR 1TE,4,Center,C,5,2
2026-03-14T07:32:09Z,MIN,Henry Byrd,4367995,00-0038785,21,3WR 1TE,5,Right Guard,RG,6,2
2026-03-14T07:32:09Z,MIN,Blake Brandel,3930270,00-0036347,21,3WR 1TE,6,Right Tackle,RT,7,2
2026-03-14T07:32:09Z,MIN,J.J. McCarthy,4433970,00-0039923,21,3WR 1TE,8,Quarterback,QB,9,2
2026-03-14T07:32:09Z,MIN,Josh Oliver,3921690,00-0035249,21,3WR 1TE,7,Tight End,TE,10,2
2026-03-14T07:32:09Z,MIN,Jordan Mason,4360569,00-0037525,21,3WR 1TE,9,Running Back,RB,11,2
2026-03-14T07:32:09Z,MIN,Tai Felton,4565185,00-0040154,21,3WR 1TE,1,Wide Receiver,WR,8,3
2026-03-14T07:32:09Z,MIN,Walter Rouse,4428394,00-0039828,21,3WR 1TE,6,Right Tackle,RT,7,3
2026-03-14T07:32:09Z,MIN,Max Brosmer,4573398,00-0040494,21,3WR 1TE,8,Quarterback,QB,9,3
2026-03-14T07:32:09Z,MIN,Gavin Bartholomew,4708049,00-0040215,21,3WR 1TE,7,Tight End,TE,10,3
2026-03-14T07:32:09Z,MIN,Zavier Scott,4257364,00-0038440,21,3WR 1TE,9,Running Back,RB,11,3
2026-03-14T07:32:09Z,MIN,Jeshaun Jones,4360637,00-0039710,21,3WR 1TE,1,Wide Receiver,WR,1,4
2026-03-14T07:32:09Z,MIN,Caleb Etienne,4880297,00-0040370,21,3WR 1TE,6,Right Tackle,RT,7,4
2026-03-14T07:32:09Z,MIN,Ben Yurosek,4433959,00-0040509,21,3WR 1TE,7,Tight End,TE,10,4
2026-03-14T07:32:09Z,MIN,Myles Price,4430656,00-0040506,21,3WR 1TE,1,Wide Receiver,WR,2,5
2026-03-14T07:32:09Z,MIN,Bryson Nesbit,4602969,00-0040504,21,3WR 1TE,7,Tight End,TE,10,5
2026-03-14T07:32:09Z,MIN,Dontae Fleming,4565297,00-0040498,21,3WR 1TE,1,Wide Receiver,WR,8,6
2026-03-14T07:32:09Z,MIN,Joaquin Davis,4696907,00-0040443,21,3WR 1TE,1,Wide Receiver,WR,1,7
2026-03-14T07:32:09Z,NE,Christian Barmore,4372030,00-0036981,15,Base 3-4 D,11,Left Defensive End,LDE,1,1
2026-03-14T07:32:09Z,NE,Eric Gregory,4567171,00-0040371,15,Base 3-4 D,12,Nose Tackle,NT,2,1
2026-03-14T07:32:09Z,NE,Milton Williams,4239699,00-0036916,15,Base 3-4 D,13,Right Defensive End,RDE,3,1
2026-03-14T07:32:09Z,NE,Harold Landry III,3122793,00-0034828,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,1
2026-03-14T07:32:09Z,NE,Robert Spillane,3129446,00-0034720,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,1
2026-03-14T07:32:09Z,NE,Christian Elliss,4245273,00-0036813,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,1
2026-03-14T07:32:09Z,NE,Dre'Mont Jones,3915525,00-0035678,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,1
2026-03-14T07:32:09Z,NE,Carlton Davis III,3916923,00-0034778,15,Base 3-4 D,18,Left Cornerback,LCB,8,1
2026-03-14T07:32:09Z,NE,Craig Woodson,4428930,00-0040716,15,Base 3-4 D,20,Strong Safety,SS,9,1
2026-03-14T07:32:09Z,NE,Kevin Byard III,2574056,00-0033132,15,Base 3-4 D,21,Free Safety,FS,10,1
2026-03-14T07:32:09Z,NE,Christian Gonzalez,4686772,00-0039147,15,Base 3-4 D,19,Right Cornerback,RCB,11,1
2026-03-14T07:32:09Z,NE,Marcus Jones,4241720,00-0037253,15,Base 3-4 D,34,Nickel Back,NB,12,1
2026-03-14T07:32:09Z,NE,Joshua Farmer,4611993,00-0040171,15,Base 3-4 D,11,Left Defensive End,LDE,1,2
2026-03-14T07:32:09Z,NE,Cory Durden,4240042,00-0038653,15,Base 3-4 D,13,Right Defensive End,RDE,3,2
2026-03-14T07:32:09Z,NE,Elijah Ponder,4688432,00-0040574,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,2
2026-03-14T07:32:09Z,NE,Marte Mapu,4248899,00-0039054,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,2
2026-03-14T07:32:09Z,NE,K.J. Britt,4242521,00-0036643,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,2
2026-03-14T07:32:09Z,NE,Bradyn Swinson,4431424,00-0040176,15,Base 3-4 D,28,Strongside Linebacker,SLB,7,2
2026-03-14T07:32:09Z,NE,Charles Woods,4368113,00-0039770,15,Base 3-4 D,18,Left Cornerback,LCB,8,2
2026-03-14T07:32:09Z,NE,Brenden Schooler,4047941,00-0037205,15,Base 3-4 D,20,Strong Safety,SS,9,2
2026-03-14T07:32:09Z,NE,Mike Brown,4244310,00-0037493,15,Base 3-4 D,21,Free Safety,FS,10,2
2026-03-14T07:32:09Z,NE,Marcellas Dial Jr.,4875079,00-0039390,15,Base 3-4 D,19,Right Cornerback,RCB,11,2
2026-03-14T07:32:09Z,NE,Brandon Crossley,4429480,00-0040565,15,Base 3-4 D,34,Nickel Back,NB,12,2
2026-03-14T07:32:09Z,NE,Leonard Taylor III,4431598,00-0039289,15,Base 3-4 D,11,Left Defensive End,LDE,1,3
2026-03-14T07:32:09Z,NE,Jeremiah Pharms Jr.,5081728,00-0037711,15,Base 3-4 D,13,Right Defensive End,RDE,3,3
2026-03-14T07:32:09Z,NE,Jesse Luketa,4361419,00-0037330,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,3
2026-03-14T07:32:09Z,NE,Otis Reese IV,4379411,00-0038853,15,Base 3-4 D,15,Left Inside Linebacker,LILB,5,3
2026-03-14T07:32:09Z,NE,Chad Muma,4361707,00-0037811,15,Base 3-4 D,16,Right Inside Linebacker,RILB,6,3
2026-03-14T07:32:09Z,NE,Kobee Minor,4566100,00-0040252,15,Base 3-4 D,18,Left Cornerback,LCB,8,3
2026-03-14T07:32:09Z,NE,John Saunders Jr.,4608762,00-0040310,15,Base 3-4 D,20,Strong Safety,SS,9,3
2026-03-14T07:32:09Z,NE,Dell Pettus,4428232,00-0039692,15,Base 3-4 D,21,Free Safety,FS,10,3
2026-03-14T07:32:09Z,NE,Amari Gainer,4360469,00-0039539,15,Base 3-4 D,26,Weakside Linebacker,WLB,4,4
2026-03-14T07:32:09Z,NE,Andy Borregales,4569923,00-0040200,18,Special Teams,22,Place kicker,PK,1,1
2026-03-14T07:32:09Z,NE,Bryce Baringer,4240545,00-0038610,18,Special Teams,23,Punter,P,2,1
2026-03-14T07:32:09Z,NE,Bryce Baringer,4240545,00-0038610,18,Special Teams,79,Holder,H,3,1
2026-03-14T07:32:09Z,NE,Marcus Jones,4241720,00-0037253,18,Special Teams,76,Punt Returner,PR,4,1
2026-03-14T07:32:09Z,NE,Efton Chism III,4695193,00-0040563,18,Special Teams,77,Kick Returner,KR,5,1
2026-03-14T07:32:09Z,NE,Julian Ashby,4695254,00-0040246,18,Special Teams,39,Long Snapper,LS,6,1
2026-03-14T07:32:09Z,NE,Efton Chism III,4695193,00-0040563,18,Special Teams,76,Punt Returner,PR,4,2
2026-03-14T07:32:09Z,NE,Kyle Williams,4613202,00-0040131,18,Special Teams,77,Kick Returner,KR,5,2
2026-03-14T07:32:09Z,NE,TreVeyon Henderson,4432710,00-0040734,18,Special Teams,77,Kick Returner,KR,5,3
2026-03-14T07:32:09Z,NE,Romeo Doubs,4361432,00-0037816,21,3WR 1TE,1,Wide Receiver,WR,1,1
2026-03-14T07:32:09Z,NE,Will Campbell,4685298,00-0040699,21,3WR 1TE,2,Left Tackle,LT,3,1
2026-03-14T07:32:09Z,NE,Alijah Vera-Tucker,4259646,00-0036979,21,3WR 1TE,3,Left Guard,LG,4,1
2026-03-14T07:32:09Z,NE,Jared Wilson,4599198,00-0040147,21,3WR 1TE,4,Center,C,5,1
2026-03-14T07:32:09Z,NE,Mike Onwenu,4046545,00-0036198,21,3WR 1TE,5,Right Guard,RG,6,1
2026-03-14T07:32:09Z,NE,Morgan Moses,16771,00-0031330,21,3WR 1TE,6,Right Tackle,RT,7,1
2026-03-14T07:32:09Z,NE,Drake Maye,4431452,00-0039851,21,3WR 1TE,8,Quarterback,QB,9,1
2026-03-14T07:32:09Z,NE,Hunter Henry,3046439,00-0033090,21,3WR 1TE,7,Tight End,TE,10,1
2026-03-14T07:32:09Z,NE,Rhamondre Stevenson,4569173,00-0036875,21,3WR 1TE,9,Running Back,RB,11,1
2026-03-14T07:32:09Z,NE,Reggie Gilliam,4039505,00-0036187,21,3WR 1TE,10,Fullback,FB,12,1
2026-03-14T07:32:09Z,NE,Kayshon Boutte,4429022,00-0038608,21,3WR 1TE,1,Wide Receiver,WR,2,2
2026-03-14T07:32:09Z,NE,Lorenz Metz,4360063,00-0038426,21,3WR 1TE,2,Left Tackle,LT,3,2
2026-03-14T07:32:09Z,NE,Caedan Wallace,4426446,00-0039863,21,3WR 1TE,3,Left Guard,LG,4,2
2026-03-14T07:32:09Z,NE,Ben Brown,4362890,00-0037413,21,3WR 1TE,4,Center,C,5,2
2026-03-14T07:32:09Z,NE,Andrew Rupcich,4916597,00-0037605,21,3WR 1TE,5,Right Guard,RG,6,2
2026-03-14T07:32:09Z,NE,Marcus Bryant,4565293,00-0040226,21,3WR 1TE,6,Right Tackle,RT,7,2
2026-03-14T07:32:09Z,NE,Joshua Dobbs,3044720,00-0033949,21,3WR 1TE,8,Quarterback,QB,9,2
2026-03-14T07:32:09Z,NE,Julian Hill,4365395,00-0038720,21,3WR 1TE,7,Tight End,TE,10,2
