season,week,game_id,kickoff_utc,team,opponent,defense_prior_games,offense_prior_games,defense_prior_hit_rate,offense_prior_hit_allowed_rate,historical_pass_rush_edge_z,edge_prior_percentile
2024,10,2024_10_MIA_LA,2024-11-12T01:15:00.000Z,mia,lar,8,8,0.14583333333333334,0.1353135313531353,-0.20108925431001953,0.41984126984126985
2024,11,2024_11_WAS_PHI,2024-11-15T01:15:00.000Z,phi,wsh,8,8,0.17537313432835822,0.15267175572519084,0.8599589874161344,0.8288431061806656
2024,11,2024_11_WAS_PHI,2024-11-15T01:15:00.000Z,wsh,phi,8,8,0.14093959731543623,0.11447811447811448,-0.7085751564327599,0.2393026941362916
2024,11,2024_11_BAL_PIT,2024-11-17T18:00:00.000Z,bal,pit,8,8,0.17757009345794392,0.10077519379844961,-0.06635292636459073,0.4833860759493671
2024,11,2024_11_BAL_PIT,2024-11-17T18:00:00.000Z,pit,bal,8,8,0.15577889447236182,0.18861209964412812,1.067057918641624,0.8718354430379747
2024,11,2024_11_CLE_NO,2024-11-17T18:00:00.000Z,cle,no,8,8,0.12195121951219512,0.22788203753351208,0.9864938312519905,0.8544303797468354
2024,11,2024_11_CLE_NO,2024-11-17T18:00:00.000Z,no,cle,8,8,0.18021201413427562,0.15337423312883436,0.9949679878564124,0.8568037974683544
2024,11,2024_11_GB_CHI,2024-11-17T18:00:00.000Z,chi,gb,8,8,0.1476510067114094,0.17142857142857143,0.5431939081216846,0.7310126582278481
2024,11,2024_11_GB_CHI,2024-11-17T18:00:00.000Z,gb,chi,8,8,0.16901408450704225,0.10714285714285714,-0.15429404407701489,0.43670886075949367
2024,11,2024_11_IND_NYJ,2024-11-17T18:00:00.000Z,ind,nyj,8,8,0.16326530612244897,0.1476510067114094,0.473274546656131,0.7033227848101266
2024,11,2024_11_IND_NYJ,2024-11-17T18:00:00.000Z,nyj,ind,8,8,0.13761467889908258,0.16184971098265896,0.11692530141134684,0.564873417721519
2024,11,2024_11_JAX_DET,2024-11-17T18:00:00.000Z,det,jax,8,8,0.08928571428571429,0.1746031746031746,-0.8197952453378491,0.21281645569620253
2024,11,2024_11_JAX_DET,2024-11-17T18:00:00.000Z,jax,det,8,8,0.1322314049586777,0.11149825783972125,-0.9686415714600402,0.16534810126582278
2024,11,2024_11_LA_NE,2024-11-17T18:00:00.000Z,lar,ne,8,8,0.14035087719298245,0.15161290322580645,-0.010372898726222697,0.5134493670886076
2024,11,2024_11_LA_NE,2024-11-17T18:00:00.000Z,ne,lar,8,8,0.1423611111111111,0.19578313253012047,0.8757952948489405,0.8306962025316456
2024,11,2024_11_LV_MIA,2024-11-17T18:00:00.000Z,lv,mia,8,8,0.11538461538461539,0.17804154302670624,-0.11824279232560356,0.4596518987341772
2024,11,2024_11_LV_MIA,2024-11-17T18:00:00.000Z,mia,lv,8,8,0.132013201320132,0.14186851211072665,-0.39835950471418835,0.33939873417721517
2024,11,2024_11_MIN_TEN,2024-11-17T18:00:00.000Z,min,ten,8,8,0.12222222222222222,0.14285714285714285,-0.6183616211503123,0.2689873417721519
2024,11,2024_11_MIN_TEN,2024-11-17T18:00:00.000Z,ten,min,8,8,0.16231884057971013,0.1782178217821782,1.0295243403740681,0.8639240506329114
2024,11,2024_11_ATL_DEN,2024-11-17T21:05:00.000Z,atl,den,8,8,0.17280453257790368,0.17088607594936708,1.2528535355767927,0.9046875
2024,11,2024_11_ATL_DEN,2024-11-17T21:05:00.000Z,den,atl,8,8,0.08814589665653495,0.08169934640522876,-2.597749567706534,0.00234375
2024,11,2024_11_SEA_SF,2024-11-17T21:05:00.000Z,sea,sf,8,8,0.1513157894736842,0.15167095115681234,0.34465852448849654,0.646875
2024,11,2024_11_SEA_SF,2024-11-17T21:05:00.000Z,sf,sea,8,8,0.16279069767441862,0.12218649517684887,0.026170233715303085,0.53046875
2024,11,2024_11_KC_BUF,2024-11-17T21:25:00.000Z,buf,kc,8,8,0.19528619528619529,0.10158730158730159,0.40278509376422666,0.6744548286604362
2024,11,2024_11_KC_BUF,2024-11-17T21:25:00.000Z,kc,buf,8,8,0.15384615384615385,0.1411764705882353,0.22044770665948235,0.6082554517133957
2024,11,2024_11_CIN_LAC,2024-11-18T01:20:00.000Z,cin,lac,8,8,0.12962962962962962,0.16216216216216217,0.06590529325160459,0.5443234836702955
2024,11,2024_11_CIN_LAC,2024-11-18T01:20:00.000Z,lac,cin,8,8,0.13513513513513514,0.19548872180451127,0.8829370243516913,0.8320373250388803
2024,11,2024_11_HOU_DAL,2024-11-19T01:15:00.000Z,dal,hou,8,8,0.16891891891891891,0.13829787234042554,0.5029555061616464,0.7150621118012422
2024,11,2024_11_HOU_DAL,2024-11-19T01:15:00.000Z,hou,dal,8,8,0.14166666666666666,0.17002881844380405,0.4825019165904365,0.7072981366459627
2024,12,2024_12_PIT_CLE,2024-11-22T01:15:00.000Z,cle,pit,8,8,0.17777777777777778,0.21465968586387435,2.309564598097358,0.9829457364341085
2024,12,2024_12_PIT_CLE,2024-11-22T01:15:00.000Z,pit,cle,8,8,0.1678832116788321,0.1896551724137931,1.5573831554291617,0.9395348837209302
2024,12,2024_12_DAL_WAS,2024-11-24T18:00:00.000Z,dal,wsh,8,8,0.17624521072796934,0.13959390862944163,0.7474230160061093,0.7972136222910217
2024,12,2024_12_DAL_WAS,2024-11-24T18:00:00.000Z,wsh,dal,8,8,0.13026819923371646,0.10714285714285714,-1.0503091235208046,0.13854489164086686
2024,12,2024_12_DET_IND,2024-11-24T18:00:00.000Z,det,ind,8,8,0.1461794019933555,0.15517241379310345,0.32971382912421554,0.6393188854489165
2024,12,2024_12_DET_IND,2024-11-24T18:00:00.000Z,ind,det,8,8,0.12534059945504086,0.1498371335504886,-0.2920603783498809,0.3784829721362229
2024,12,2024_12_KC_CAR,2024-11-24T18:00:00.000Z,car,kc,8,8,0.18666666666666668,0.11784511784511785,0.5555019792355291,0.7352941176470589
2024,12,2024_12_KC_CAR,2024-11-24T18:00:00.000Z,kc,car,8,8,0.08852459016393442,0.14912280701754385,-1.2111368466726395,0.10526315789473684
2024,12,2024_12_MIN_CHI,2024-11-24T18:00:00.000Z,chi,min,8,8,0.1695906432748538,0.16224188790560473,1.0503944478121132,0.8707430340557275
2024,12,2024_12_MIN_CHI,2024-11-24T18:00:00.000Z,min,chi,8,8,0.17293233082706766,0.13183279742765272,0.5062031685384849,0.7151702786377709
2024,12,2024_12_NE_MIA,2024-11-24T18:00:00.000Z,mia,ne,8,8,0.14814814814814814,0.13333333333333333,-0.07170285931832727,0.47368421052631576
2024,12,2024_12_NE_MIA,2024-11-24T18:00:00.000Z,ne,mia,8,8,0.11708860759493671,0.16129032258064516,-0.2588865130768958,0.39473684210526316
2024,12,2024_12_TB_NYG,2024-11-24T18:00:00.000Z,nyg,tb,8,8,0.1384180790960452,0.16467065868263472,0.3346784531719899,0.6400928792569659
2024,12,2024_12_TB_NYG,2024-11-24T18:00:00.000Z,tb,nyg,8,8,0.2078853046594982,0.06976744186046512,0.08656194880370223,0.5487616099071208
2024,12,2024_12_TEN_HOU,2024-11-24T18:00:00.000Z,hou,ten,8,8,0.12274368231046931,0.1566265060240964,-0.2160244648494961,0.40789473684210525
2024,12,2024_12_TEN_HOU,2024-11-24T18:00:00.000Z,ten,hou,8,8,0.1524390243902439,0.18627450980392157,1.124028473894981,0.8839009287925697
2024,12,2024_12_DEN_LV,2024-11-24T21:05:00.000Z,den,lv,8,8,0.13114754098360656,0.08695652173913043,-1.383002456634031,0.07197549770290965
2024,12,2024_12_DEN_LV,2024-11-24T21:05:00.000Z,lv,den,8,8,0.16666666666666666,0.15835777126099707,1.0083323790663008,0.8614088820826953
2024,12,2024_12_ARI_SEA,2024-11-24T21:25:00.000Z,ari,sea,8,8,0.14705882352941177,0.08015267175572519,-1.0384903490007762,0.14220183486238533
2024,12,2024_12_ARI_SEA,2024-11-24T21:25:00.000Z,sea,ari,8,8,0.11455108359133127,0.15915119363395225,-0.4146260565594215,0.327217125382263
2024,12,2024_12_SF_GB,2024-11-24T21:25:00.000Z,gb,sf,8,8,0.15064102564102563,0.11307420494699646,-0.2982381918546253,0.3738532110091743
2024,12,2024_12_SF_GB,2024-11-24T21:25:00.000Z,sf,gb,8,8,0.15614617940199335,0.11475409836065574,-0.11123902823635272,0.45565749235474007
2024,12,2024_12_PHI_LA,2024-11-25T01:20:00.000Z,lar,phi,8,8,0.14052287581699346,0.13725490196078433,-0.08774410549607328,0.46646341463414637
2024,12,2024_12_PHI_LA,2024-11-25T01:20:00.000Z,phi,lar,8,8,0.14563106796116504,0.15057915057915058,0.3208714403694544,0.631859756097561
2024,12,2024_12_BAL_LAC,2024-11-26T01:15:00.000Z,bal,lac,8,8,0.1534090909090909,0.11151079136690648,-0.24726044801494793,0.3972602739726027
2024,12,2024_12_BAL_LAC,2024-11-26T01:15:00.000Z,lac,bal,8,8,0.16666666666666666,0.1951219512195122,1.7816281287220739,0.9535768645357686
2024,13,2024_13_CHI_DET,2024-11-28T17:30:00.000Z,chi,det,8,8,0.13333333333333333,0.15773809523809523,0.12670021429087566,0.567629179331307
2024,13,2024_13_CHI_DET,2024-11-28T17:30:00.000Z,det,chi,8,8,0.18181818181818182,0.17479674796747968,1.8513028728090668,0.959726443768997
2024,13,2024_13_NYG_DAL,2024-11-28T21:30:00.000Z,dal,nyg,8,8,0.16287878787878787,0.13513513513513514,0.5325468838782849,0.7245827010622155
2024,13,2024_13_NYG_DAL,2024-11-28T21:30:00.000Z,nyg,dal,8,8,0.14285714285714285,0.1636904761904762,0.5234576842183015,0.723823975720789
2024,13,2024_13_MIA_GB,2024-11-29T01:20:00.000Z,gb,mia,8,8,0.11550151975683891,0.11267605633802817,-1.3044364980216907,0.08863636363636364
2024,13,2024_13_MIA_GB,2024-11-29T01:20:00.000Z,mia,gb,8,8,0.13194444444444445,0.0979020979020979,-1.1292938124518457,0.12196969696969696
2024,13,2024_13_LV_KC,2024-11-29T20:00:00.000Z,kc,lv,8,8,0.12012987012987013,0.14772727272727273,-0.48025920572230674,0.3063540090771558
2024,13,2024_13_LV_KC,2024-11-29T20:00:00.000Z,lv,kc,8,8,0.17263843648208468,0.16292134831460675,1.2881397486846005,0.9099848714069592
2024,13,2024_13_ARI_MIN,2024-12-01T18:00:00.000Z,ari,min,8,8,0.15743440233236153,0.09090909090909091,-0.4888376539040258,0.3013595166163142
2024,13,2024_13_ARI_MIN,2024-12-01T18:00:00.000Z,min,ari,8,8,0.12202380952380952,0.13793103448275862,-0.6098228745186314,0.2688821752265861
2024,13,2024_13_HOU_JAX,2024-12-01T18:00:00.000Z,hou,jax,8,8,0.09253731343283582,0.1609907120743034,-1.018228910011575,0.1510574018126888
2024,13,2024_13_HOU_JAX,2024-12-01T18:00:00.000Z,jax,hou,8,8,0.1702127659574468,0.09398496240601503,-0.06203913814865553,0.4818731117824773
2024,13,2024_13_IND_NE,2024-12-01T18:00:00.000Z,ind,ne,8,8,0.1347517730496454,0.14332247557003258,-0.1402146537286523,0.44108761329305135
2024,13,2024_13_IND_NE,2024-12-01T18:00:00.000Z,ne,ind,8,8,0.1476510067114094,0.15056818181818182,0.36976951161034816,0.654833836858006
2024,13,2024_13_LAC_ATL,2024-12-01T18:00:00.000Z,atl,lac,8,8,0.15,0.15822784810126583,0.583829671187221,0.7454682779456193
2024,13,2024_13_LAC_ATL,2024-12-01T18:00:00.000Z,lac,atl,8,8,0.07739938080495357,0.1794871794871795,-1.100634163952631,0.12915407854984895
2024,13,2024_13_PIT_CIN,2024-12-01T18:00:00.000Z,cin,pit,8,8,0.171875,0.18,1.6299743480191071,0.9418429003021148
2024,13,2024_13_PIT_CIN,2024-12-01T18:00:00.000Z,pit,cin,8,8,0.13505747126436782,0.2048611111111111,1.0448753616311237,0.8678247734138973
2024,13,2024_13_SEA_NYJ,2024-12-01T18:00:00.000Z,nyj,sea,8,8,0.12987012987012986,0.16964285714285715,0.22230224008549263,0.6049848942598187
2024,13,2024_13_SEA_NYJ,2024-12-01T18:00:00.000Z,sea,nyj,8,8,0.13240418118466898,0.15608465608465608,0.03612091293207479,0.5287009063444109
2024,13,2024_13_TEN_WAS,2024-12-01T18:00:00.000Z,ten,wsh,8,8,0.15129151291512916,0.18181818181818182,1.0719437062642265,0.8746223564954683
2024,13,2024_13_TEN_WAS,2024-12-01T18:00:00.000Z,wsh,ten,8,8,0.12627986348122866,0.12738853503184713,-0.6887682764039256,0.24169184290030213
2024,13,2024_13_LA_NO,2024-12-01T21:05:00.000Z,lar,no,8,8,0.1111111111111111,0.15047021943573669,-0.7125177384712303,0.23243647234678624
2024,13,2024_13_LA_NO,2024-12-01T21:05:00.000Z,no,lar,8,8,0.14864864864864866,0.14545454545454545,0.3349949054913186,0.64050822122571
2024,13,2024_13_TB_CAR,2024-12-01T21:05:00.000Z,car,tb,8,8,0.15819209039548024,0.12416107382550336,0.23819611540011823,0.6113602391629297
2024,13,2024_13_TB_CAR,2024-12-01T21:05:00.000Z,tb,car,8,8,0.09385113268608414,0.05029585798816568,-3.053084221010669,0.0
2024,13,2024_13_PHI_BAL,2024-12-01T21:25:00.000Z,bal,phi,8,8,0.15384615384615385,0.10638297872340426,-0.26770602512810354,0.3889716840536513
2024,13,2024_13_PHI_BAL,2024-12-01T21:25:00.000Z,phi,bal,8,8,0.15897435897435896,0.13580246913580246,0.44168367059186164,0.6885245901639344
2024,13,2024_13_SF_BUF,2024-12-02T01:20:00.000Z,buf,sf,8,8,0.14705882352941177,0.10835913312693499,-0.4498674097053078,0.3162202380952381
2024,13,2024_13_SF_BUF,2024-12-02T01:20:00.000Z,sf,buf,8,8,0.15151515151515152,0.11904761904761904,-0.11301138737274197,0.45535714285714285
2024,13,2024_13_CLE_DEN,2024-12-03T01:15:00.000Z,cle,den,8,8,0.15126050420168066,0.19559228650137742,1.3223712674052883,0.9153046062407132
2024,13,2024_13_CLE_DEN,2024-12-03T01:15:00.000Z,den,cle,8,8,0.17164179104477612,0.08253968253968254,-0.10969197472447888,0.45690936106983654
2024,14,2024_14_GB_DET,2024-12-06T01:15:00.000Z,det,gb,8,8,0.13398692810457516,0.16279069767441862,0.20852660768144654,0.6008902077151336
2024,14,2024_14_GB_DET,2024-12-06T01:15:00.000Z,gb,det,8,8,0.14327485380116958,0.09765625,-0.6901695680819281,0.2403560830860534
2024,14,2024_14_ATL_MIN,2024-12-08T18:00:00.000Z,atl,min,8,8,0.13823529411764707,0.15673981191222572,0.26310527273609174,0.6155555555555555
2024,14,2024_14_ATL_MIN,2024-12-08T18:00:00.000Z,min,atl,8,8,0.09646302250803858,0.15123456790123457,-1.1250494025817206,0.12222222222222222
2024,14,2024_14_CAR_PHI,2024-12-08T18:00:00.000Z,car,phi,8,8,0.16981132075471697,0.1503267973856209,1.1154736849775027,0.882962962962963
2024,14,2024_14_CAR_PHI,2024-12-08T18:00:00.000Z,phi,car,8,8,0.10509554140127389,0.13157894736842105,-1.225453983966642,0.09777777777777778
2024,14,2024_14_CLE_PIT,2024-12-08T18:00:00.000Z,cle,pit,8,8,0.17365269461077845,0.18324607329842932,1.8468214259922586,0.96
2024,14,2024_14_CLE_PIT,2024-12-08T18:00:00.000Z,pit,cle,8,8,0.15770609318996415,0.2048611111111111,1.7586157049645996,0.9533333333333334
2024,14,2024_14_JAX_TEN,2024-12-08T18:00:00.000Z,jax,ten,8,8,0.11147540983606558,0.09057971014492754,-1.7927134537424259,0.022962962962962963
2024,14,2024_14_JAX_TEN,2024-12-08T18:00:00.000Z,ten,jax,8,8,0.08641975308641975,0.19047619047619047,-0.7032735291100437,0.23407407407407407
2024,14,2024_14_LV_TB,2024-12-08T18:00:00.000Z,lv,tb,8,8,0.16576086956521738,0.15760869565217392,1.1264390464054255,0.8851851851851852
2024,14,2024_14_LV_TB,2024-12-08T18:00:00.000Z,tb,lv,8,8,0.11912225705329153,0.06422018348623854,-2.048314329257483,0.01037037037037037
