season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,ATL,18,00-0031279,T,Jake Matthews,Jake,Matthews,,,,Not injury related - resting player,,Limited Participation in Practice,2025-01-03T17:44:18Z
2024,REG,ATL,18,00-0035235,T,Kaleb McGary,Kaleb,McGary,,,,Not injury related - resting player,,Limited Participation in Practice,2025-01-03T17:44:28Z
2024,REG,ATL,18,00-0036429,TE,Charlie Woerner,Charlie,Woerner,,,,Not injury related - resting player,,Limited Participation in Practice,2025-01-03T17:44:38Z
2024,REG,ATL,18,00-0039859,DE,Brandon Dorlus,Brandon,Dorlus,Abdomen,,Questionable,Abdomen,,Did Not Participate In Practice,2025-01-03T18:50:09Z
2024,REG,ATL,18,00-0036309,WR,Darnell Mooney,Darnell,Mooney,Shoulder,,Questionable,Shoulder,,Did Not Participate In Practice,2025-01-03T18:49:58Z
2024,REG,ATL,18,00-0039370,LB,J.D. Bertrand,J.D.,Bertrand,Eye,,Questionable,Eye,,Limited Participation in Practice,2025-01-03T18:49:43Z
2024,REG,BAL,18,00-0031549,WR,Nelson Agholor,Nelson,Agholor,,,,Concussion,,Full Participation in Practice,2025-01-02T20:44:34Z
2024,REG,BAL,18,00-0039796,RB,Rasheen Ali,Rasheen,Ali,,,,Hip,,Full Participation in Practice,2025-01-02T20:44:34Z
2024,REG,BAL,18,00-0036130,DT,Nnamdi Madubuike,Nnamdi,Madubuike,,,,Illness,,Full Participation in Practice,2025-01-02T20:44:56Z
2024,REG,BAL,18,00-0032965,T,Ronnie Stanley,Ronnie,Stanley,,,,Illness,,Full Participation in Practice,2025-01-02T20:45:04Z
2024,REG,BAL,18,00-0034975,RB,Justice Hill,Justice,Hill,Concussion,Illness,Out,Concussion,Illness,Did Not Participate In Practice,2025-01-02T20:45:52Z
2024,REG,BAL,18,00-0038119,CB,Jalyn Armour-Davis,Jalyn,Armour-Davis,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2025-01-02T20:45:44Z
2024,REG,BAL,18,00-0038046,TE,Charlie Kolar,Charlie,Kolar,Forearm,,Questionable,Forearm,,Full Participation in Practice,2025-01-02T20:45:25Z
2024,REG,BAL,18,00-0035112,G,Patrick Mekari,Patrick,Mekari,Illness,,Questionable,Illness,,Limited Participation in Practice,2025-01-02T20:45:25Z
2024,REG,BUF,18,00-0034857,QB,Josh Allen,Josh,Allen,,,,Right Elbow,Right Shoulder,Full Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0036976,T,Spencer Brown,Spencer,Brown,,,,Neck,,Full Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0039873,DT,DeWayne Carter,DeWayne,Carter,,,,Wrist,,Full Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Back,,Full Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0033551,CB,Rasul Douglas,Rasul,Douglas,,,,Knee,,Full Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0038933,TE,Dalton Kincaid,Dalton,Kincaid,,,,Knee,,Full Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0030092,P,Sam Martin,Sam,Martin,,,,Back,,Full Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0033571,LB,Matt Milano,Matt,Milano,,,,Biceps,Groin,Full Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0036590,TE,Quintin Morris,Quintin,Morris,,,,Shoulder,Groin,Full Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0031557,DT,Jordan Phillips,Jordan,Phillips,,,,Back,,Full Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0033907,DE,Dawuane Smoot,Dawuane,Smoot,,,,Wrist,,Full Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0038557,LB,Dorian Williams,Dorian,Williams,,,,Elbow,,Full Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0036888,S,Damar Hamlin,Damar,Hamlin,,,,Rib,,Limited Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0035357,S,Cameron Lewis,Cameron,Lewis,,,,Shoulder,,Limited Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0035663,S,Taylor Rapp,Taylor,Rapp,,,,Neck,,Limited Participation in Practice,2025-01-03T18:55:16Z
2024,REG,BUF,18,00-0037254,LB,Terrel Bernard,Terrel,Bernard,Quadricep,,Out,Quadricep,,Limited Participation in Practice,2025-01-03T18:55:43Z
2024,REG,BUF,18,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Rib,,Questionable,Rib,,Limited Participation in Practice,2025-01-03T18:56:00Z
2024,REG,CAR,18,00-0031364,LB,Jadeveon Clowney,Jadeveon,Clowney,,,,Not injury related - resting player,,Full Participation in Practice,2025-01-03T19:27:12Z
2024,REG,CAR,18,00-0035277,CB,Michael Jackson,Michael,Jackson,,,,Not injury related - resting player,,Full Participation in Practice,2025-01-03T19:27:25Z
2024,REG,CAR,18,00-0035669,S,Nick Scott,Nick,Scott,,,,Illness,,Full Participation in Practice,2025-01-03T19:28:34Z
2024,REG,CAR,18,00-0036335,LB,D.J. Wonnum,D.J.,Wonnum,,,,Not injury related - resting player,,Full Participation in Practice,2025-01-03T19:28:58Z
2024,REG,CAR,18,00-0037043,LB,Amare Barno,Amare,Barno,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2025-01-03T19:15:02Z
2024,REG,CAR,18,00-0036944,CB,Jaycee Horn,Jaycee,Horn,Hip,,Out,Hip,,Did Not Participate In Practice,2025-01-03T19:15:35Z
2024,REG,CAR,18,00-0034368,LB,Josey Jewell,Josey,Jewell,Concussion,,Out,Concussion,,Did Not Participate In Practice,2025-01-03T19:16:11Z
2024,REG,CAR,18,00-0035244,S,Lonnie Johnson,Lonnie,Johnson,Shoulder,Neck,Out,Shoulder,Neck,Did Not Participate In Practice,2025-01-03T19:17:00Z
2024,REG,CAR,18,00-0036325,G,Robert Hunt,Robert,Hunt,Knee,,Questionable,Knee,,Did Not Participate In Practice,2025-01-03T19:18:08Z
2024,REG,CAR,18,00-0035243,RB,Miles Sanders,Miles,Sanders,Ankle,,Questionable,Ankle,,Full Participation in Practice,2025-01-03T19:23:43Z
2024,REG,CAR,18,00-0039342,WR,Xavier Legette,Xavier,Legette,Hip,Wrist,Questionable,Hip,Wrist,Limited Participation in Practice,2025-01-03T19:19:00Z
2024,REG,CAR,18,00-0033284,T,Taylor Moton,Taylor,Moton,Not injury related - resting player,Knee,Questionable,Not injury related - resting player,Knee,Limited Participation in Practice,2025-01-03T19:19:50Z
2024,REG,CAR,18,00-0032889,DE,A'Shawn Robinson,A'Shawn,Robinson,Neck,,Questionable,Neck,,Limited Participation in Practice,2025-01-03T19:23:01Z
2024,REG,CHI,18,00-0036905,T,Larry Borom,Larry,Borom,,,,Illness,,Full Participation in Practice,2025-01-03T20:08:15Z
2024,REG,CHI,18,00-0034067,LS,Scott Daly,Scott,Daly,,,,Not injury related - personal matter,,Full Participation in Practice,2025-01-03T20:08:23Z
2024,REG,CHI,18,00-0038111,CB,Kyler Gordon,Kyler,Gordon,,,,Illness,,Full Participation in Practice,2025-01-03T20:08:33Z
2024,REG,CHI,18,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2025-01-03T20:08:47Z
2024,REG,CHI,18,00-0034263,S,Tarvarius Moore,Tarvarius,Moore,,,,Knee,,Full Participation in Practice,2025-01-03T20:08:15Z
2024,REG,CHI,18,00-0039919,WR,Rome Odunze,Rome,Odunze,,,,Illness,,Full Participation in Practice,2025-01-03T20:08:54Z
2024,REG,CHI,18,00-0037096,S,Elijah Hicks,Elijah,Hicks,Ankle,Foot,Questionable,Ankle,Foot,Did Not Participate In Practice,2025-01-03T20:09:06Z
2024,REG,CHI,18,00-0035594,RB,Travis Homer,Travis,Homer,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2025-01-03T20:09:06Z
2024,REG,CHI,18,00-0036953,G,Teven Jenkins,Teven,Jenkins,Calf,,Questionable,Calf,,Did Not Participate In Practice,2025-01-03T20:09:06Z
2024,REG,CIN,18,00-0034752,T,Orlando Brown,Orlando,Brown,,,,Fibula,,Full Participation in Practice,2025-01-02T19:10:26Z
2024,REG,CIN,18,00-0036442,QB,Joe Burrow,Joe,Burrow,,,,Right Wrist,Knee,Full Participation in Practice,2025-01-02T19:10:31Z
2024,REG,CIN,18,00-0037414,T,Devin Cochran,Devin,Cochran,,,,Not injury related - personal matter,,Full Participation in Practice,2025-01-02T19:10:18Z
2024,REG,CIN,18,00-0033935,DE,Trey Hendrickson,Trey,Hendrickson,,,,Not injury related - resting player,,Full Participation in Practice,2025-01-02T19:10:36Z
2024,REG,CIN,18,00-0034613,TE,Tanner Hudson,Tanner,Hudson,,,,Knee,,Full Participation in Practice,2025-01-02T19:10:44Z
2024,REG,CIN,18,00-0039354,DT,McKinnley Jackson,McKinnley,Jackson,,,,Wrist,,Full Participation in Practice,2025-01-02T19:10:18Z
2024,REG,CIN,18,00-0039908,DT,Kris Jenkins,Kris,Jenkins,,,,Knee,,Full Participation in Practice,2025-01-02T19:10:56Z
2024,REG,CIN,18,00-0039810,WR,Jermaine Burton,Jermaine,Burton,Not injury related - other,,Out,,,"
    ",2025-01-03T20:40:03Z
2024,REG,CIN,18,00-0034834,DE,Sam Hubbard,Sam,Hubbard,Knee,,Out,Knee,,Did Not Participate In Practice,2025-01-02T19:13:31Z
2024,REG,CIN,18,00-0038597,RB,Chase Brown,Chase,Brown,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2025-01-02T19:13:19Z
2024,REG,CIN,18,00-0039925,T,Amarius Mims,Amarius,Mims,Ankle,Hand,Questionable,Ankle,Hand,Did Not Participate In Practice,2025-01-02T19:14:40Z
2024,REG,CIN,18,00-0035631,TE,Drew Sample,Drew,Sample,Groin,,Questionable,Groin,,Did Not Participate In Practice,2025-01-02T19:14:54Z
2024,REG,CIN,18,00-0036410,WR,Tee Higgins,Tee,Higgins,Ankle,Knee,Questionable,Ankle,Knee,Limited Participation in Practice,2025-01-02T19:13:51Z
2024,REG,CIN,18,00-0038576,WR,Charlie Jones,Charlie,Jones,Groin,,Questionable,Groin,,Limited Participation in Practice,2025-01-02T19:14:23Z
2024,REG,CIN,18,00-0037753,CB,Cam Taylor-Britt,Cam,Taylor-Britt,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2025-01-02T19:15:16Z
2024,REG,CLE,18,00-0032384,T,Germain Ifedi,Germain,Ifedi,,,,Achilles,,Full Participation in Practice,2025-01-02T20:40:26Z
2024,REG,CLE,18,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Knee,,Full Participation in Practice,2025-01-02T20:40:26Z
2024,REG,CLE,18,00-0037815,DE,Cameron Thomas,Cameron,Thomas,,,,Back,,Full Participation in Practice,2025-01-02T20:40:41Z
2024,REG,CLE,18,00-0038583,QB,Dorian Thompson-Robinson,Dorian,Thompson-Robinson,,,,Calf,,Full Participation in Practice,2025-01-02T20:41:48Z
2024,REG,CLE,18,00-0036282,S,Grant Delpit,Grant,Delpit,,,,Shoulder,Knee,Limited Participation in Practice,2025-01-02T20:40:26Z
2024,REG,CLE,18,00-0033868,DE,Myles Garrett,Myles,Garrett,,,,Thigh,,Limited Participation in Practice,2025-01-02T20:41:26Z
2024,REG,CLE,18,00-0032129,LB,Jordan Hicks,Jordan,Hicks,Concussion,,Out,Concussion,,Did Not Participate In Practice,2025-01-02T20:41:58Z
2024,REG,CLE,18,00-0033885,TE,David Njoku,David,Njoku,Knee,,Out,Knee,,Did Not Participate In Practice,2025-01-02T20:42:13Z
2024,REG,CLE,18,00-0038098,RB,Pierre Strong,Pierre,Strong,Concussion,,Out,Concussion,,Did Not Participate In Practice,2025-01-02T20:42:19Z
2024,REG,CLE,18,00-0034856,CB,Denzel Ward,Denzel,Ward,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2025-01-02T20:42:39Z
2024,REG,CLE,18,00-0037267,RB,Jerome Ford,Jerome,Ford,Ankle,,Out,Ankle,,Full Participation in Practice,2025-01-02T20:41:09Z
2024,REG,CLE,18,00-0033546,DT,Dalvin Tomlinson,Dalvin,Tomlinson,Knee,,Questionable,Knee,,Did Not Participate In Practice,2025-01-02T20:40:56Z
2024,REG,CLE,18,00-0035525,LB,Devin Bush,Devin,Bush,Thigh,,Questionable,Elbow,,Full Participation in Practice,2025-01-04T17:54:45Z
2024,REG,CLE,18,00-0038585,CB,Cameron Mitchell,Cameron,Mitchell,Knee,,Questionable,Knee,,Limited Participation in Practice,2025-01-02T21:17:37Z
2024,REG,CLE,18,00-0034807,DE,Ogbonnia Okoronkwo,Ogbonnia,Okoronkwo,Knee,,Questionable,Knee,,Limited Participation in Practice,2025-01-02T20:40:56Z
2024,REG,CLE,18,00-0038710,TE,Blake Whiteheart,Blake,Whiteheart,Knee,,Questionable,Knee,,Limited Participation in Practice,2025-01-02T20:40:56Z
2024,REG,CLE,18,00-0031503,QB,Jameis Winston,Jameis,Winston,Right Shoulder,,Questionable,Right Shoulder,,Limited Participation in Practice,2025-01-02T20:40:56Z
2024,REG,CLE,18,00-0037300,WR,Mike Woods,Mike,Woods,Knee,,Questionable,Knee,,Limited Participation in Practice,2025-01-02T20:40:56Z
2024,REG,DAL,18,00-0035542,CB,Kemon Hall,Kemon,Hall,,,,Hamstring,,Did Not Participate In Practice,2025-01-02T20:43:26Z
2024,REG,DAL,18,00-0032892,LB,Nick Vigil,Nick,Vigil,,,,Foot,,Did Not Participate In Practice,2025-01-02T20:43:26Z
2024,REG,DAL,18,00-0038640,WR,Jalen Brooks,Jalen,Brooks,,,,Knee,,Full Participation in Practice,2025-01-02T20:43:26Z
2024,REG,DAL,18,00-0038735,TE,Princeton Fant,Princeton,Fant,,,,Calf,,Full Participation in Practice,2025-01-02T20:44:24Z
2024,REG,DAL,18,00-0031554,LB,Eric Kendricks,Eric,Kendricks,,,,Not injury related - resting player,,Full Participation in Practice,2025-01-02T20:44:30Z
2024,REG,DAL,18,00-0033928,CB,Jourdan Lewis,Jourdan,Lewis,,,,Elbow,,Full Participation in Practice,2025-01-02T20:43:26Z
2024,REG,DAL,18,00-0037666,WR,Jalen Tolbert,Jalen,Tolbert,,,,Finger,,Full Participation in Practice,2025-01-02T20:43:26Z
2024,REG,DAL,18,00-0037266,T,Matt Waletzko,Matt,Waletzko,,,,Knee,,Full Participation in Practice,2025-01-02T20:43:26Z
2024,REG,DAL,18,00-0038731,G,T.J. Bass,T.J.,Bass,,,,Thigh,,Limited Participation in Practice,2025-01-02T20:43:26Z
2024,REG,DAL,18,00-0035698,T,Chuma Edoga,Chuma,Edoga,,,,Toe,,Limited Participation in Practice,2025-01-02T20:43:26Z
2024,REG,DAL,18,00-0036932,DE,Micah Parsons,Micah,Parsons,,,,Wrist,,Limited Participation in Practice,2025-01-02T20:43:55Z
2024,REG,DAL,18,00-0038545,DT,Mazi Smith,Mazi,Smith,,,,Pelvis,,Limited Participation in Practice,2025-01-02T20:47:22Z
2024,REG,DAL,18,00-0035301,S,Donovan Wilson,Donovan,Wilson,,,,Knee,,Limited Participation in Practice,2025-01-02T20:43:26Z
2024,REG,DEN,18,00-0035248,DE,Zach Allen,Zach,Allen,,,,Not injury related - resting player,,Full Participation in Practice,2025-01-03T21:39:55Z
2024,REG,DEN,18,00-0037249,LB,Nik Bonitto,Nik,Bonitto,,,,Wrist,,Full Participation in Practice,2025-01-03T21:39:55Z
2024,REG,DEN,18,00-0034978,G,Ben Powers,Ben,Powers,,,,Not injury related - resting player,,Full Participation in Practice,2025-01-03T21:39:55Z
2024,REG,DEN,18,00-0036428,LB,Justin Strnad,Justin,Strnad,,,,Heel,,Full Participation in Practice,2025-01-03T21:39:55Z
2024,REG,DEN,18,00-0039568,T,Frank Crum,Frank,Crum,Illness,,Out,Illness,,Did Not Participate In Practice,2025-01-03T21:40:23Z
2024,REG,DEN,18,00-0037085,RB,Tyler Badie,Tyler,Badie,Back,,Questionable,Back,,Full Participation in Practice,2025-01-03T21:40:13Z
2024,REG,DET,18,00-0039018,LB,Jack Campbell,Jack,Campbell,,,,Rib,,Full Participation in Practice,2025-01-03T19:34:29Z
2024,REG,DET,18,00-0039408,G,Christian Mahogany,Christian,Mahogany,,,,Illness,,Full Participation in Practice,2025-01-03T19:34:42Z
2024,REG,DET,18,00-0036375,CB,Amik Robertson,Amik,Robertson,,,,Calf,,Full Participation in Practice,2025-01-03T19:34:29Z
2024,REG,DET,18,00-0035685,RB,David Montgomery,David,Montgomery,Knee,,Out,Knee,,Did Not Participate In Practice,2025-01-03T19:36:05Z
2024,REG,DET,18,00-0034096,CB,Emmanuel Moseley,Emmanuel,Moseley,Illness,,Out,Illness,,Did Not Participate In Practice,2025-01-03T19:36:11Z
2024,REG,DET,18,00-0035567,RB,Craig Reynolds,Craig,Reynolds,Back,,Questionable,Back,,Did Not Participate In Practice,2025-01-03T19:35:35Z
2024,REG,DET,18,00-0033914,LB,Alex Anzalone,Alex,Anzalone,Forearm,,Questionable,Forearm,,Full Participation in Practice,2025-01-03T19:35:35Z
2024,REG,DET,18,00-0032464,WR,Kalif Raymond,Kalif,Raymond,Foot,,Questionable,Foot,,Full Participation in Practice,2025-01-03T19:35:35Z
2024,REG,GB,18,00-0038685,RB,Christopher Brooks,Christopher,Brooks,,,,Ankle,,Full Participation in Practice,2025-01-03T20:53:49Z
2024,REG,GB,18,00-0035700,RB,Josh Jacobs,Josh,Jacobs,,,,Wrist,,Full Participation in Practice,2025-01-03T20:53:58Z
2024,REG,GB,18,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Not injury related - resting player,,Full Participation in Practice,2025-01-03T20:54:05Z
2024,REG,GB,18,00-0038996,TE,Tucker Kraft,Tucker,Kraft,,,,Not injury related - resting player,,Full Participation in Practice,2025-01-03T20:54:18Z
2024,REG,GB,18,00-0037075,DT,Devonte Wyatt,Devonte,Wyatt,,,,Concussion,,Full Participation in Practice,2025-01-03T20:53:21Z
2024,REG,GB,18,00-0039867,S,Javon Bullard,Javon,Bullard,,,,Ankle,,Limited Participation in Practice,2025-01-03T20:53:21Z
2024,REG,GB,18,00-0034728,CB,Jaire Alexander,Jaire,Alexander,Knee,,Out,Knee,,Did Not Participate In Practice,2025-01-03T20:55:14Z
2024,REG,GB,18,00-0036677,S,Zayne Anderson,Zayne,Anderson,Concussion,,Out,Concussion,,Did Not Participate In Practice,2025-01-03T20:55:20Z
2024,REG,GB,18,00-0035233,T,Andre Dillard,Andre,Dillard,Concussion,,Out,Concussion,,Did Not Participate In Practice,2025-01-03T20:55:37Z
2024,REG,GB,18,00-0037074,LB,Quay Walker,Quay,Walker,Ankle,,Out,Ankle,,Did Not Participate In Practice,2025-01-03T20:55:59Z
2024,REG,GB,18,00-0039813,S,Evan Williams,Evan,Williams,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2025-01-03T20:56:08Z
2024,REG,GB,18,00-0037816,WR,Romeo Doubs,Romeo,Doubs,Illness,,Questionable,,,"
    ",2025-01-05T00:38:09Z
2024,REG,GB,18,00-0038463,DE,Brenton Cox,Brenton,Cox,Foot,,Questionable,Foot,,Did Not Participate In Practice,2025-01-03T20:55:07Z
2024,REG,GB,18,00-0038124,WR,Christian Watson,Christian,Watson,Knee,,Questionable,Knee,,Limited Participation in Practice,2025-01-03T20:55:07Z
2024,REG,HOU,18,00-0039108,DE,Will Anderson,Will,Anderson,,,,Hand,,Full Participation in Practice,2025-01-03T20:08:57Z
2024,REG,HOU,18,00-0038633,G,Nick Broeker,Nick,Broeker,,,,Hand,,Full Participation in Practice,2025-01-03T20:08:57Z
2024,REG,HOU,18,00-0039343,CB,Kamari Lassiter,Kamari,Lassiter,,,,Quadricep,,Full Participation in Practice,2025-01-03T20:09:47Z
2024,REG,HOU,18,00-0038936,C,Juice Scruggs,Juice,Scruggs,,,,Foot,,Full Participation in Practice,2025-01-03T20:09:54Z
2024,REG,HOU,18,00-0036554,WR,Nico Collins,Nico,Collins,,,,Not injury related - resting player,,Limited Participation in Practice,2025-01-01T21:04:06Z
2024,REG,HOU,18,00-0033897,RB,Joe Mixon,Joe,Mixon,,,,Not injury related - resting player,,Limited Participation in Practice,2025-01-01T21:04:27Z
2024,REG,HOU,18,00-0032380,T,Laremy Tunsil,Laremy,Tunsil,,,,Not injury related - resting player,,Limited Participation in Practice,2025-01-01T21:05:01Z
2024,REG,HOU,18,00-0031254,DE,Denico Autry,Denico,Autry,Knee,,Out,Knee,,Did Not Participate In Practice,2025-01-03T20:12:09Z
2024,REG,HOU,18,00-0034275,DT,Folorunso Fatukasi,Folorunso,Fatukasi,Ankle,,Out,Ankle,,Did Not Participate In Practice,2025-01-03T20:12:04Z
2024,REG,HOU,18,00-0031580,G,Shaquille Mason,Shaquille,Mason,Knee,,Out,Knee,,Did Not Participate In Practice,2025-01-03T20:11:59Z
2024,REG,HOU,18,00-0036274,CB,Jeff Okudah,Jeff,Okudah,Concussion,,Out,Concussion,,Did Not Participate In Practice,2025-01-03T20:11:53Z
2024,REG,HOU,18,00-0037823,LB,Christian Harris,Christian,Harris,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2025-01-03T20:10:06Z
2024,REG,HOU,18,00-0039395,LB,Jamal Hill,Jamal,Hill,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2025-01-03T20:10:06Z
2024,REG,IND,18,00-0032378,DT,DeForest Buckner,DeForest,Buckner,,,,Not injury related - resting player,,Did Not Participate In Practice,2025-01-03T17:33:54Z
2024,REG,IND,18,00-0032383,C,Ryan Kelly,Ryan,Kelly,,,,Not injury related - resting player,,Did Not Participate In Practice,2025-01-03T17:33:33Z
2024,REG,IND,18,00-0033952,DT,Grover Stewart,Grover,Stewart,,,,Not injury related - resting player,,Did Not Participate In Practice,2025-01-03T17:33:43Z
2024,REG,IND,18,00-0038997,WR,Josh Downs,Josh,Downs,,,,Ankle,,Full Participation in Practice,2025-01-03T17:32:33Z
2024,REG,IND,18,00-0034342,G,Quenton Nelson,Quenton,Nelson,,,,Ankle,,Full Participation in Practice,2025-01-03T17:32:33Z
2024,REG,IND,18,00-0036252,WR,Michael Pittman,Michael,Pittman,,,,Back,,Full Participation in Practice,2025-01-03T17:32:33Z
2024,REG,IND,18,00-0039164,QB,Anthony Richardson,Anthony,Richardson,Back,,Out,Back,,Did Not Participate In Practice,2025-01-03T17:33:19Z
2024,REG,IND,18,00-0039156,CB,Julius Brents,Julius,Brents,Knee,,Questionable,Knee,,Full Participation in Practice,2025-01-03T17:32:37Z
2024,REG,JAX,18,00-0034968,S,Darnell Savage,Darnell,Savage,,,,Concussion,,Full Participation in Practice,2025-01-03T19:46:26Z
2024,REG,JAX,18,00-0036327,G,Ezra Cleveland,Ezra,Cleveland,,,,Knee,,Limited Participation in Practice,2025-01-03T19:46:26Z
2024,REG,JAX,18,00-0032053,G,Brandon Scherff,Brandon,Scherff,,,,Knee,Shoulder,Limited Participation in Practice,2025-01-03T19:46:26Z
2024,REG,JAX,18,00-0036975,T,Walker Little,Walker,Little,Ankle,,Out,Ankle,,Did Not Participate In Practice,2025-01-03T19:46:47Z
2024,REG,JAX,18,00-0038570,LB,Ventrell Miller,Ventrell,Miller,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2025-01-03T19:47:08Z
2024,REG,KC,18,00-0038982,CB,Chamarri Conner,Chamarri,Conner,,,,Concussion,,Full Participation in Practice,2025-01-03T20:50:44Z
2024,REG,KC,18,00-0032222,T,D.J. Humphries,D.J.,Humphries,,,,Hamstring,,Full Participation in Practice,2025-01-03T20:50:44Z
2024,REG,KC,18,00-0030757,DT,Mike Pennel,Mike,Pennel,,,,Hamstring,,Full Participation in Practice,2025-01-03T20:52:38Z
2024,REG,KC,18,00-0038519,WR,Nikko Remigio,Nikko,Remigio,,,,Wrist,,Full Participation in Practice,2025-01-03T20:50:44Z
2024,REG,KC,18,00-0039324,CB,Christian Roland-Wallace,Christian,Roland-Wallace,,,,Shoulder,,Full Participation in Practice,2025-01-03T20:50:44Z
2024,REG,KC,18,00-0037197,RB,Isiah Pacheco,Isiah,Pacheco,Rib,,Out,Rib,,Did Not Participate In Practice,2025-01-03T21:03:40Z
2024,REG,KC,18,00-0035237,T,Jawaan Taylor,Jawaan,Taylor,Knee,,Out,Knee,,Did Not Participate In Practice,2025-01-03T21:04:31Z
2024,REG,KC,18,00-0035140,WR,Mecole Hardman,Mecole,Hardman,Knee,,Out,Knee,,Limited Participation in Practice,2025-01-03T21:02:40Z
2024,REG,KC,18,00-0037195,CB,Jaylen Watson,Jaylen,Watson,Ankle,,Out,Ankle,,Limited Participation in Practice,2025-01-03T21:04:54Z
